year,naics_name,naics,soc_name,soc,num_ppl,num_ppl_moe,avg_wage,avg_wage_moe
2016,"Couriers & messengers","492","Computer programmers","151131",1654,836.06,83358.7,7324.42
2016,"Communications, & audio & video equipment manufacturing","334M1","Computer programmers","151131",1685,896.983,114023.0,23533.5
2016,"Other administrative & other support services","561M","Computer programmers","151131",1712,724.658,70715.0,18699.1
2016,"Electronic shopping","454111","Computer programmers","151131",1747,668.656,127392.0,44137.5
2016,"Printing & related support activities","3231","Computer programmers","151131",1922,695.207,66587.4,8256.74
2016,"Individual & family services","6241","Computer programmers","151131",1974,1147.43,51850.5,20578.3
2016,"Structural metals, & boiler, tank, & shipping container manufacturing ","332M","Computer programmers","151131",1996,1012.08,63233.2,8864.89
2016,"Navigational, measuring, electromedical, & control instruments manufacturing","3345","Computer programmers","151131",2049,736.443,83450.3,16520.4
2016,"Professional & commercial equipment & supplies merchant wholesalers","4234","Computer programmers","151131",2174,954.604,76500.9,20399.6
2016,"Outpatient care centers","6214","Computer programmers","151131",2212,903.135,74359.3,13627.2
2016,"Medical equipment & supplies manufacturing","3391","Computer programmers","151131",2270,999.374,83901.0,15360.2
2016,"Real estate","531","Computer programmers","151131",2303,886.552,81919.2,32611.3
2016,"Administration of economic programs & space research","92M2","Computer programmers","151131",2341,954.12,82335.3,12836.0
2016,"Broadcasting (except internet)","515","Computer programmers","151131",2395,900.417,75577.7,16578.1
2016,"Other health care services","621M","Computer programmers","151131",2478,1028.01,80100.0,9905.63
2016,"Construction","23","Computer programmers","151131",2625,976.21,84016.7,11985.0
2016,"Construction","23","Computer programmers","151131",2625,976.21,84016.7,11985.0
2016,"Construction","23","Computer programmers","151131",2625,976.21,84016.7,11985.0
2016,"Accounting, tax preparation, bookkeeping & payroll services","5412","Computer programmers","151131",2641,965.537,70250.7,16025.7
2016,"Computer & peripheral equipment manufacturing","3341","Computer programmers","151131",2652,1060.55,80073.2,16170.8
2016,"Machinery manufacturing, n.e.c. or not specified","333MS","Computer programmers","151131",2677,1031.68,83381.8,15230.2
2016,"National security & international affairs","928P","Computer programmers","151131",2765,1120.03,90397.2,15446.4
2016,"Pharmaceutical & medicine manufacturing","3254","Computer programmers","151131",2805,911.449,100501.0,10266.5
2016,"Public finance activities","92113","Computer programmers","151131",2859,877.908,82007.3,9286.54
2016,"Machine shops; turned product; screw, nut & bolt manufacturing  ","3327","Computer programmers","151131",2884,1121.69,71455.5,18585.0
2016,"Telecommunications, except wired telecommunications carriers ","517Z","Computer programmers","151131",3039,975.655,82262.1,11078.3
2016,"Employment services","5613","Computer programmers","151131",3119,1273.86,72268.9,15716.2
2016,"Elementary & secondary schools","6111","Computer programmers","151131",3229,1207.04,57060.0,8472.46
2016,"Electric power generation, transmission & distribution","2211P","Computer programmers","151131",3412,1280.93,90507.2,8685.89
2016,"Software publishing","5112","Computer programmers","151131",3604,1132.82,121395.0,18045.2
2016,"Internet publishing, broadcasting & web search portals","51913","Computer programmers","151131",3813,1219.57,108861.0,28772.8
2016,"Motor vehicles & motor vehicle equipment manufacturing","336M","Computer programmers","151131",3915,1264.54,82269.8,18540.7
2016,"Data processing, hosting & related services","5182","Computer programmers","151131",4014,1043.44,95512.1,8851.51
2016,"Advertising, public relations & related services","5418","Computer programmers","151131",4086,1396.42,69141.9,13047.7
2016,"Electronics stores","443142","Computer programmers","151131",4589,1322.81,135825.0,39478.6
2016,"Wired telecommunications carriers","5171","Computer programmers","151131",4668,1283.97,93775.3,10170.8
2016,"Aircraft & parts manufacturing","33641M1","Computer programmers","151131",4944,2191.71,85340.8,6871.13
2016,"Nondepository credit & related activities","522M","Computer programmers","151131",6098,1483.79,81935.3,10060.2
2016,"Architectural, engineering & related services","5413","Computer programmers","151131",6447,1394.09,90463.7,16750.2
2016,"Hospitals","622","Computer programmers","151131",7246,1626.7,87213.1,5716.3
2016,"Executive offices & legislative bodies","9211MP","Computer programmers","151131",7482,1691.2,71711.8,4679.11
2016,"Electronic component & product manufacturing, n.e.c. ","334M2","Computer programmers","151131",7609,2313.44,99384.8,21628.2
2016,"Scientific research & development services","5417","Computer programmers","151131",7649,1756.16,81944.4,8916.23
2016,"Securities, commodities, funds, trusts & other financial investments","52M2","Computer programmers","151131",8836,1748.56,132400.0,16992.4
2016,"Management, scientific & technical consulting services","5416","Computer programmers","151131",12407,1954.9,80842.7,7408.83
2016,"Banking & related activities","52M1","Computer programmers","151131",16292,2437.21,105833.0,9150.07
2016,"Colleges, universities & professional schools, including junior colleges","611M1","Computer programmers","151131",18382,2849.47,53574.3,4225.38
2016,"Insurance carriers & related activities","524","Computer programmers","151131",27548,3789.87,85484.5,3338.9
2016,"Computer Systems Design","5415","Computer programmers","151131",128421,7121.9,86672.0,3217.43
