year,soc_name,soc,num_ppl,num_ppl_moe,wage_bin_name,wage_bin
2015,"Combined food preparation & serving workers, including fast food","353021",124,153.243,"$110-120","L"
2015,"Combined food preparation & serving workers, including fast food","353021",531,464.785,"$200K+","U"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",138932,9009.33,"< 10K","A"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",42775,4765.58,"$10-20K","B"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",14810,3313.63,"$20-30K","C"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",3792,1332.87,"$30-40K","D"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",961,543.089,"$40-50K","E"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",1260,905.412,"$50-60K","F"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",199,177.494,"$60-70K","G"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",393,337.502,"$70-80K","H"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",124,196.067,"$80-90K","I"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",75,127.24,"$90-100K","J"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",122,202.396,"$100K-110","K"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",48,85.8881,"$120-130","M"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",90,147.48,"$130-140","N"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",68,113.873,"$150-160","P"
2015,"Counter attendants, cafeteria, food concession, & coffee shop","353022",49,77.8235,"$200K+","U"
2015,"Waiters & waitresses","353031",805539,17465.3,"< 10K","A"
2015,"Waiters & waitresses","353031",736787,22270.2,"$10-20K","B"
2015,"Waiters & waitresses","353031",409189,15748.6,"$20-30K","C"
2015,"Waiters & waitresses","353031",167225,9248.12,"$30-40K","D"
2015,"Waiters & waitresses","353031",60291,5693.56,"$40-50K","E"
2015,"Waiters & waitresses","353031",27568,4002.85,"$50-60K","F"
2015,"Waiters & waitresses","353031",10604,2254.64,"$60-70K","G"
2015,"Waiters & waitresses","353031",6506,1801.39,"$70-80K","H"
2015,"Waiters & waitresses","353031",2943,1048.15,"$80-90K","I"
2015,"Waiters & waitresses","353031",1811,1132.01,"$90-100K","J"
2015,"Waiters & waitresses","353031",436,314.864,"$100K-110","K"
2015,"Waiters & waitresses","353031",676,560.05,"$120-130","M"
2015,"Waiters & waitresses","353031",81,137.474,"$130-140","N"
2015,"Waiters & waitresses","353031",61,102.855,"$140-150","O"
2015,"Waiters & waitresses","353031",625,396.069,"$150-160","P"
2015,"Waiters & waitresses","353031",239,320.306,"$160-170","Q"
2015,"Waiters & waitresses","353031",107,177.574,"$180-190","S"
2015,"Waiters & waitresses","353031",1027,630.024,"$200K+","U"
2015,"Food servers, nonrestaurant","353041",63974,6156.9,"< 10K","A"
2015,"Food servers, nonrestaurant","353041",52904,4757.26,"$10-20K","B"
2015,"Food servers, nonrestaurant","353041",37615,4084.79,"$20-30K","C"
2015,"Food servers, nonrestaurant","353041",18346,2722.57,"$30-40K","D"
2015,"Food servers, nonrestaurant","353041",5011,1361.81,"$40-50K","E"
2015,"Food servers, nonrestaurant","353041",1512,727.269,"$50-60K","F"
2015,"Food servers, nonrestaurant","353041",1584,820.873,"$60-70K","G"
2015,"Food servers, nonrestaurant","353041",490,481.666,"$70-80K","H"
2015,"Food servers, nonrestaurant","353041",317,302.952,"$80-90K","I"
2015,"Food servers, nonrestaurant","353041",184,219.492,"$90-100K","J"
2015,"Food servers, nonrestaurant","353041",91,163.246,"$100K-110","K"
2015,"Food servers, nonrestaurant","353041",86,144.473,"$110-120","L"
2015,"Food servers, nonrestaurant","353041",50,84.6704,"$130-140","N"
2015,"Food servers, nonrestaurant","353041",62,104.963,"$180-190","S"
2015,"Food servers, nonrestaurant","353041",64,107.127,"$190-200K","T"
2015,"Food servers, nonrestaurant","353041",122,121.52,"$200K+","U"
2015,"Dishwashers","359021",160591,10316.0,"< 10K","A"
2015,"Dishwashers","359021",104893,6879.6,"$10-20K","B"
2015,"Dishwashers","359021",37798,4461.95,"$20-30K","C"
2015,"Dishwashers","359021",13275,2922.78,"$30-40K","D"
2015,"Dishwashers","359021",2980,1352.43,"$40-50K","E"
2015,"Dishwashers","359021",811,608.508,"$50-60K","F"
2015,"Dishwashers","359021",1317,743.9,"$60-70K","G"
2015,"Dishwashers","359021",261,307.292,"$70-80K","H"
2015,"Dishwashers","359021",378,361.936,"$80-90K","I"
2015,"Dishwashers","359021",50,49.9563,"$100K-110","K"
2015,"Dishwashers","359021",74,119.79,"$120-130","M"
2015,"Dishwashers","359021",51,87.7087,"$190-200K","T"
2015,"Dishwashers","359021",264,294.664,"$200K+","U"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",206393,9234.43,"< 10K","A"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",65157,6003.08,"$10-20K","B"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",22344,3409.04,"$20-30K","C"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",6094,1455.35,"$30-40K","D"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",2007,880.462,"$40-50K","E"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",687,449.073,"$50-60K","F"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",748,547.069,"$60-70K","G"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",124,211.22,"$70-80K","H"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",196,329.261,"$80-90K","I"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",237,366.852,"$90-100K","J"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",270,326.818,"$100K-110","K"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",34,54.7602,"$120-130","M"
2015,"Hosts & hostesses, restaurant, lounge, & coffee shop","359031",63,103.636,"$140-150","O"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",12974,2245.37,"< 10K","A"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",32996,3768.31,"$10-20K","B"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",42933,4763.66,"$20-30K","C"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",39198,4059.91,"$30-40K","D"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",26916,4100.45,"$40-50K","E"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",13855,2193.98,"$50-60K","F"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",12598,2684.8,"$60-70K","G"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",5409,1398.34,"$70-80K","H"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",4481,1242.61,"$80-90K","I"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",2418,1068.6,"$90-100K","J"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",1615,941.876,"$100K-110","K"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",734,591.084,"$110-120","L"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",963,689.769,"$120-130","M"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",633,445.794,"$130-140","N"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",102,163.264,"$140-150","O"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",445,412.66,"$150-160","P"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",142,236.965,"$160-170","Q"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",258,255.83,"$170-180","R"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",217,348.395,"$180-190","S"
2015,"Firstline supervisors of housekeeping & janitorial workers","371011",1694,996.671,"$200K+","U"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",5587,1603.84,"< 10K","A"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",13385,2211.12,"$10-20K","B"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",23958,3401.49,"$20-30K","C"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",23902,3307.32,"$30-40K","D"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",17057,2541.68,"$40-50K","E"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",15325,2958.87,"$50-60K","F"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",5851,1403.18,"$60-70K","G"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",4144,1263.31,"$70-80K","H"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",2747,977.005,"$80-90K","I"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",903,520.656,"$90-100K","J"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",2511,1365.74,"$100K-110","K"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",361,325.331,"$110-120","L"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",1029,557.338,"$120-130","M"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",543,407.762,"$130-140","N"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",63,74.0241,"$140-150","O"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",378,575.354,"$150-160","P"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",67,115.795,"$160-170","Q"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",275,447.191,"$170-180","R"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",237,237.891,"$180-190","S"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",122,148.285,"$190-200K","T"
2015,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",1233,779.158,"$200K+","U"
2015,"Maids & housekeeping cleaners","372012",305409,10692.4,"< 10K","A"
2015,"Maids & housekeeping cleaners","372012",449625,16778.8,"$10-20K","B"
2015,"Maids & housekeeping cleaners","372012",273220,12148.0,"$20-30K","C"
2015,"Maids & housekeeping cleaners","372012",105809,6274.55,"$30-40K","D"
2015,"Maids & housekeeping cleaners","372012",33428,4002.09,"$40-50K","E"
2015,"Maids & housekeeping cleaners","372012",13216,2584.03,"$50-60K","F"
2015,"Maids & housekeeping cleaners","372012",4435,1408.18,"$60-70K","G"
2015,"Maids & housekeeping cleaners","372012",2007,761.645,"$70-80K","H"
2015,"Maids & housekeeping cleaners","372012",551,491.525,"$80-90K","I"
2015,"Maids & housekeeping cleaners","372012",401,369.481,"$90-100K","J"
2015,"Maids & housekeeping cleaners","372012",52,91.6222,"$100K-110","K"
2015,"Maids & housekeeping cleaners","372012",228,388.944,"$120-130","M"
2015,"Maids & housekeeping cleaners","372012",70,114.632,"$140-150","O"
2015,"Maids & housekeeping cleaners","372012",21,37.7616,"$150-160","P"
2015,"Maids & housekeeping cleaners","372012",399,504.374,"$160-170","Q"
2015,"Maids & housekeeping cleaners","372012",70,120.397,"$180-190","S"
2015,"Maids & housekeeping cleaners","372012",1307,691.556,"$200K+","U"
2015,"Pest control workers","372021",4959,1147.03,"< 10K","A"
2015,"Pest control workers","372021",8421,1998.14,"$10-20K","B"
2015,"Pest control workers","372021",17075,2092.76,"$20-30K","C"
2015,"Pest control workers","372021",17585,3207.6,"$30-40K","D"
2015,"Pest control workers","372021",9670,1809.26,"$40-50K","E"
2015,"Pest control workers","372021",4591,1386.12,"$50-60K","F"
2015,"Pest control workers","372021",2905,1089.41,"$60-70K","G"
2015,"Pest control workers","372021",1001,639.896,"$70-80K","H"
2015,"Pest control workers","372021",876,686.666,"$80-90K","I"
2015,"Pest control workers","372021",382,236.434,"$90-100K","J"
2015,"Pest control workers","372021",372,386.088,"$100K-110","K"
2015,"Pest control workers","372021",67,111.452,"$120-130","M"
2015,"Pest control workers","372021",37,66.2038,"$130-140","N"
2015,"Pest control workers","372021",297,362.583,"$150-160","P"
2015,"Pest control workers","372021",56,94.3985,"$160-170","Q"
2015,"Pest control workers","372021",118,150.973,"$200K+","U"
2015,"Grounds maintenance workers","373010",213892,10881.1,"< 10K","A"
2015,"Grounds maintenance workers","373010",295960,13600.6,"$10-20K","B"
2015,"Grounds maintenance workers","373010",261276,12699.3,"$20-30K","C"
2015,"Grounds maintenance workers","373010",132978,7023.8,"$30-40K","D"
2015,"Grounds maintenance workers","373010",63435,5142.89,"$40-50K","E"
2015,"Grounds maintenance workers","373010",29726,3736.61,"$50-60K","F"
2015,"Grounds maintenance workers","373010",14366,2571.34,"$60-70K","G"
2015,"Grounds maintenance workers","373010",6628,1702.17,"$70-80K","H"
2015,"Grounds maintenance workers","373010",4086,1438.14,"$80-90K","I"
2015,"Grounds maintenance workers","373010",1922,872.167,"$90-100K","J"
2015,"Grounds maintenance workers","373010",1178,453.498,"$100K-110","K"
2015,"Grounds maintenance workers","373010",113,132.174,"$110-120","L"
2015,"Grounds maintenance workers","373010",1183,670.675,"$120-130","M"
2015,"Grounds maintenance workers","373010",286,236.803,"$130-140","N"
2015,"Grounds maintenance workers","373010",42,73.0712,"$140-150","O"
2015,"Grounds maintenance workers","373010",257,298.954,"$170-180","R"
2015,"Grounds maintenance workers","373010",41,81.3261,"$180-190","S"
2015,"Grounds maintenance workers","373010",104,171.407,"$190-200K","T"
2015,"Grounds maintenance workers","373010",892,517.882,"$200K+","U"
2015,"Firstline supervisors of gaming workers","391010",1339,1039.01,"< 10K","A"
2015,"Firstline supervisors of gaming workers","391010",1825,1016.16,"$10-20K","B"
2015,"Firstline supervisors of gaming workers","391010",2298,887.566,"$20-30K","C"
2015,"Firstline supervisors of gaming workers","391010",5493,1365.09,"$30-40K","D"
2015,"Firstline supervisors of gaming workers","391010",5504,1451.15,"$40-50K","E"
2015,"Firstline supervisors of gaming workers","391010",2399,733.966,"$50-60K","F"
2015,"Firstline supervisors of gaming workers","391010",2200,1060.93,"$60-70K","G"
2015,"Firstline supervisors of gaming workers","391010",1070,715.821,"$70-80K","H"
2015,"Firstline supervisors of gaming workers","391010",133,127.375,"$80-90K","I"
2015,"Firstline supervisors of gaming workers","391010",42,69.3958,"$100K-110","K"
2015,"Firstline supervisors of gaming workers","391010",113,148.838,"$120-130","M"
2015,"Firstline supervisors of gaming workers","391010",68,109.999,"$150-160","P"
2015,"Firstline supervisors of gaming workers","391010",39,59.9331,"$160-170","Q"
2015,"Firstline supervisors of personal service workers","391021",6808,1981.65,"< 10K","A"
2015,"Firstline supervisors of personal service workers","391021",12914,2582.75,"$10-20K","B"
2015,"Firstline supervisors of personal service workers","391021",13354,2212.15,"$20-30K","C"
2015,"Firstline supervisors of personal service workers","391021",8480,1648.86,"$30-40K","D"
2015,"Firstline supervisors of personal service workers","391021",7869,1920.68,"$40-50K","E"
2015,"Firstline supervisors of personal service workers","391021",6578,1821.51,"$50-60K","F"
2015,"Firstline supervisors of personal service workers","391021",3641,1334.48,"$60-70K","G"
2015,"Firstline supervisors of personal service workers","391021",2792,1169.95,"$70-80K","H"
2015,"Firstline supervisors of personal service workers","391021",1652,872.366,"$80-90K","I"
2015,"Firstline supervisors of personal service workers","391021",487,390.225,"$90-100K","J"
2015,"Firstline supervisors of personal service workers","391021",1051,640.519,"$100K-110","K"
2015,"Firstline supervisors of personal service workers","391021",197,252.312,"$110-120","L"
2015,"Firstline supervisors of personal service workers","391021",487,278.794,"$120-130","M"
2015,"Firstline supervisors of personal service workers","391021",231,297.252,"$130-140","N"
2015,"Firstline supervisors of personal service workers","391021",37,63.9078,"$140-150","O"
2015,"Firstline supervisors of personal service workers","391021",354,406.849,"$150-160","P"
2015,"Firstline supervisors of personal service workers","391021",258,315.962,"$170-180","R"
2015,"Firstline supervisors of personal service workers","391021",68,110.004,"$180-190","S"
2015,"Firstline supervisors of personal service workers","391021",449,396.211,"$200K+","U"
2015,"Animal trainers","392011",5443,1649.16,"< 10K","A"
2015,"Animal trainers","392011",6814,1616.23,"$10-20K","B"
2015,"Animal trainers","392011",6117,1823.35,"$20-30K","C"
2015,"Animal trainers","392011",3326,1453.04,"$30-40K","D"
2015,"Animal trainers","392011",3554,1517.97,"$40-50K","E"
2015,"Animal trainers","392011",744,456.105,"$50-60K","F"
2015,"Animal trainers","392011",1360,823.915,"$60-70K","G"
2015,"Animal trainers","392011",655,549.502,"$70-80K","H"
2015,"Animal trainers","392011",290,396.467,"$80-90K","I"
2015,"Animal trainers","392011",145,176.921,"$90-100K","J"
2015,"Animal trainers","392011",361,330.28,"$100K-110","K"
2015,"Animal trainers","392011",74,125.134,"$110-120","L"
2015,"Animal trainers","392011",56,89.8974,"$150-160","P"
2015,"Animal trainers","392011",102,165.82,"$200K+","U"
2015,"Nonfarm animal caretakers","392021",59230,4610.24,"< 10K","A"
2015,"Nonfarm animal caretakers","392021",57191,5185.69,"$10-20K","B"
2015,"Nonfarm animal caretakers","392021",39738,3387.17,"$20-30K","C"
2015,"Nonfarm animal caretakers","392021",17544,2620.64,"$30-40K","D"
2015,"Nonfarm animal caretakers","392021",8851,1990.85,"$40-50K","E"
2015,"Nonfarm animal caretakers","392021",6034,1984.12,"$50-60K","F"
2015,"Nonfarm animal caretakers","392021",2630,1101.13,"$60-70K","G"
2015,"Nonfarm animal caretakers","392021",1153,748.705,"$70-80K","H"
2015,"Nonfarm animal caretakers","392021",730,545.424,"$80-90K","I"
2015,"Nonfarm animal caretakers","392021",251,305.661,"$90-100K","J"
2015,"Nonfarm animal caretakers","392021",132,151.011,"$100K-110","K"
2015,"Nonfarm animal caretakers","392021",373,374.064,"$140-150","O"
2015,"Nonfarm animal caretakers","392021",30,60.8105,"$180-190","S"
2015,"Nonfarm animal caretakers","392021",45,73.9528,"$190-200K","T"
2015,"Nonfarm animal caretakers","392021",98,200.646,"$200K+","U"
2015,"Gaming services workers","393010",10141,1987.33,"< 10K","A"
2015,"Gaming services workers","393010",14314,2462.68,"$10-20K","B"
2015,"Gaming services workers","393010",19723,2908.67,"$20-30K","C"
2015,"Gaming services workers","393010",19022,2430.34,"$30-40K","D"
2015,"Gaming services workers","393010",18987,3391.43,"$40-50K","E"
2015,"Gaming services workers","393010",7860,1841.37,"$50-60K","F"
2015,"Gaming services workers","393010",3701,1620.44,"$60-70K","G"
2015,"Gaming services workers","393010",3328,1480.86,"$70-80K","H"
2015,"Gaming services workers","393010",2173,795.006,"$80-90K","I"
2015,"Gaming services workers","393010",507,582.229,"$90-100K","J"
2015,"Gaming services workers","393010",264,264.28,"$100K-110","K"
2015,"Gaming services workers","393010",214,225.971,"$120-130","M"
2015,"Gaming services workers","393010",957,1240.26,"$130-140","N"
2015,"Gaming services workers","393010",87,142.363,"$150-160","P"
2015,"Gaming services workers","393010",217,216.825,"$200K+","U"
2015,"Motion picture projectionists","393021",1374,624.599,"< 10K","A"
2015,"Motion picture projectionists","393021",871,612.347,"$10-20K","B"
2015,"Motion picture projectionists","393021",36,62.2323,"$20-30K","C"
2015,"Motion picture projectionists","393021",72,123.23,"$30-40K","D"
2015,"Motion picture projectionists","393021",183,228.778,"$40-50K","E"
2015,"Motion picture projectionists","393021",97,129.845,"$50-60K","F"
2015,"Motion picture projectionists","393021",94,116.136,"$60-70K","G"
2015,"Motion picture projectionists","393021",65,103.485,"$200K+","U"
2015,"Ushers, lobby attendants, & ticket takers","393031",33649,4446.91,"< 10K","A"
2015,"Ushers, lobby attendants, & ticket takers","393031",7658,1839.1,"$10-20K","B"
2015,"Ushers, lobby attendants, & ticket takers","393031",3775,1273.65,"$20-30K","C"
2015,"Ushers, lobby attendants, & ticket takers","393031",1664,1143.13,"$30-40K","D"
2015,"Ushers, lobby attendants, & ticket takers","393031",956,753.272,"$40-50K","E"
2015,"Ushers, lobby attendants, & ticket takers","393031",55,93.3528,"$50-60K","F"
2015,"Ushers, lobby attendants, & ticket takers","393031",83,148.239,"$60-70K","G"
2015,"Ushers, lobby attendants, & ticket takers","393031",11,23.9741,"$70-80K","H"
2015,"Ushers, lobby attendants, & ticket takers","393031",33,56.4549,"$80-90K","I"
2015,"Ushers, lobby attendants, & ticket takers","393031",78,130.626,"$120-130","M"
2015,"Miscellaneous entertainment attendants & related workers","393090",115423,6877.57,"< 10K","A"
2015,"Miscellaneous entertainment attendants & related workers","393090",49204,4621.58,"$10-20K","B"
2015,"Miscellaneous entertainment attendants & related workers","393090",20758,3286.3,"$20-30K","C"
2015,"Miscellaneous entertainment attendants & related workers","393090",10630,2032.97,"$30-40K","D"
2015,"Miscellaneous entertainment attendants & related workers","393090",5299,1481.73,"$40-50K","E"
2015,"Miscellaneous entertainment attendants & related workers","393090",3345,1289.49,"$50-60K","F"
2015,"Miscellaneous entertainment attendants & related workers","393090",1948,828.805,"$60-70K","G"
2015,"Miscellaneous entertainment attendants & related workers","393090",466,346.771,"$70-80K","H"
2015,"Miscellaneous entertainment attendants & related workers","393090",674,483.363,"$80-90K","I"
2015,"Miscellaneous entertainment attendants & related workers","393090",115,187.415,"$90-100K","J"
2015,"Miscellaneous entertainment attendants & related workers","393090",239,294.608,"$100K-110","K"
2015,"Miscellaneous entertainment attendants & related workers","393090",67,111.323,"$110-120","L"
2015,"Miscellaneous entertainment attendants & related workers","393090",385,347.022,"$120-130","M"
2015,"Miscellaneous entertainment attendants & related workers","393090",88,142.006,"$130-140","N"
2015,"Miscellaneous entertainment attendants & related workers","393090",330,372.758,"$200K+","U"
2015,"Morticians, undertakers, & funeral directors","394031",2296,1009.61,"< 10K","A"
2015,"Morticians, undertakers, & funeral directors","394031",1979,682.155,"$10-20K","B"
2015,"Morticians, undertakers, & funeral directors","394031",3518,1338.75,"$20-30K","C"
2015,"Morticians, undertakers, & funeral directors","394031",5082,1466.52,"$30-40K","D"
2015,"Morticians, undertakers, & funeral directors","394031",6232,1515.54,"$40-50K","E"
2015,"Morticians, undertakers, & funeral directors","394031",4695,1506.43,"$50-60K","F"
2015,"Morticians, undertakers, & funeral directors","394031",3513,926.201,"$60-70K","G"
2015,"Morticians, undertakers, & funeral directors","394031",2383,918.511,"$70-80K","H"
2015,"Morticians, undertakers, & funeral directors","394031",1352,758.709,"$80-90K","I"
2015,"Morticians, undertakers, & funeral directors","394031",545,321.211,"$90-100K","J"
2015,"Morticians, undertakers, & funeral directors","394031",994,692.416,"$100K-110","K"
2015,"Morticians, undertakers, & funeral directors","394031",195,201.648,"$110-120","L"
2015,"Morticians, undertakers, & funeral directors","394031",318,381.118,"$120-130","M"
2015,"Morticians, undertakers, & funeral directors","394031",223,212.577,"$130-140","N"
2015,"Morticians, undertakers, & funeral directors","394031",35,60.083,"$140-150","O"
2015,"Morticians, undertakers, & funeral directors","394031",109,176.111,"$180-190","S"
2015,"Morticians, undertakers, & funeral directors","394031",958,678.251,"$200K+","U"
2015,"Barbers","395011",8394,1813.16,"< 10K","A"
2015,"Barbers","395011",18198,2462.27,"$10-20K","B"
2015,"Barbers","395011",15909,2777.64,"$20-30K","C"
2015,"Barbers","395011",8381,2136.66,"$30-40K","D"
2015,"Barbers","395011",4258,1406.71,"$40-50K","E"
2015,"Barbers","395011",1211,847.576,"$50-60K","F"
2015,"Barbers","395011",560,361.365,"$60-70K","G"
2015,"Barbers","395011",85,142.268,"$70-80K","H"
2015,"Barbers","395011",289,318.644,"$80-90K","I"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",121349,7589.37,"< 10K","A"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",182848,8612.31,"$10-20K","B"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",130283,7462.79,"$20-30K","C"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",66946,5341.12,"$30-40K","D"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",33290,3416.11,"$40-50K","E"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",14934,2443.46,"$50-60K","F"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",12373,2291.15,"$60-70K","G"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",5981,1971.72,"$70-80K","H"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",3943,1428.05,"$80-90K","I"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",2138,781.267,"$90-100K","J"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",1517,711.79,"$100K-110","K"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",731,662.714,"$110-120","L"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",614,467.93,"$120-130","M"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",193,151.452,"$130-140","N"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",200,237.949,"$140-150","O"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",181,213.377,"$150-160","P"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",374,508.652,"$170-180","R"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",35,56.4489,"$180-190","S"
2015,"Hairdressers, hairstylists, & cosmetologists","395012",1120,696.471,"$200K+","U"
2015,"Miscellaneous personal appearance workers","395090",54042,4455.49,"< 10K","A"
2015,"Miscellaneous personal appearance workers","395090",100402,7543.89,"$10-20K","B"
2015,"Miscellaneous personal appearance workers","395090",55724,5029.97,"$20-30K","C"
2015,"Miscellaneous personal appearance workers","395090",29896,4433.67,"$30-40K","D"
2015,"Miscellaneous personal appearance workers","395090",11223,2201.91,"$40-50K","E"
2015,"Miscellaneous personal appearance workers","395090",4941,1287.55,"$50-60K","F"
2015,"Miscellaneous personal appearance workers","395090",3025,1299.3,"$60-70K","G"
2015,"Miscellaneous personal appearance workers","395090",821,487.129,"$70-80K","H"
2015,"Miscellaneous personal appearance workers","395090",658,432.399,"$80-90K","I"
2015,"Miscellaneous personal appearance workers","395090",556,430.78,"$90-100K","J"
2015,"Miscellaneous personal appearance workers","395090",496,411.117,"$100K-110","K"
2015,"Miscellaneous personal appearance workers","395090",325,492.488,"$110-120","L"
2015,"Miscellaneous personal appearance workers","395090",202,257.628,"$120-130","M"
2015,"Miscellaneous personal appearance workers","395090",61,101.47,"$150-160","P"
2015,"Miscellaneous personal appearance workers","395090",864,735.883,"$200K+","U"
2015,"Baggage porters, bellhops, & concierges","396010",12634,2777.2,"< 10K","A"
2015,"Baggage porters, bellhops, & concierges","396010",16412,2852.54,"$10-20K","B"
2015,"Baggage porters, bellhops, & concierges","396010",16191,2827.63,"$20-30K","C"
2015,"Baggage porters, bellhops, & concierges","396010",15090,2708.12,"$30-40K","D"
2015,"Baggage porters, bellhops, & concierges","396010",10635,2175.72,"$40-50K","E"
2015,"Baggage porters, bellhops, & concierges","396010",7135,2048.35,"$50-60K","F"
2015,"Baggage porters, bellhops, & concierges","396010",1978,833.929,"$60-70K","G"
2015,"Baggage porters, bellhops, & concierges","396010",864,821.286,"$70-80K","H"
2015,"Baggage porters, bellhops, & concierges","396010",385,388.768,"$80-90K","I"
2015,"Baggage porters, bellhops, & concierges","396010",160,259.589,"$90-100K","J"
2015,"Baggage porters, bellhops, & concierges","396010",417,633.76,"$100K-110","K"
2015,"Baggage porters, bellhops, & concierges","396010",67,108.763,"$120-130","M"
2015,"Baggage porters, bellhops, & concierges","396010",278,446.055,"$140-150","O"
2015,"Baggage porters, bellhops, & concierges","396010",260,317.009,"$200K+","U"
2015,"Tour & travel guides","397010",25197,3006.93,"< 10K","A"
2015,"Tour & travel guides","397010",10461,2008.08,"$10-20K","B"
2015,"Tour & travel guides","397010",6731,1765.43,"$20-30K","C"
2015,"Tour & travel guides","397010",4424,1348.65,"$30-40K","D"
